"53",1996-08-22,"82","70","57","61","58","52","94","70","35","30.12","30.07","30.01","6","4","3","7","2","","0.00","1","","74<br />","Moscow (RUS)","Summer"
"54",1996-08-23,"69","66","62","63","60","57","88","80","73","30.01","30.00","29.98","6","4","4","11","4","","0.00","7","Rain","31<br />","Moscow (RUS)","Summer"
"55",1996-08-24,"64","62","57","59","57","50","94","84","77","30.04","30.01","29.98","6","6","2","18","12","","0.00","7","","39<br />","Moscow (RUS)","Summer"
"56",1996-08-25,"71","62","53","48","45","41","77","59","33","30.18","30.10","30.04","6","6","6","20","15","","0.00","5","","50<br />","Moscow (RUS)","Summer"
"57",1996-08-26,"71","58","44","46","45","41","93","62","40","30.33","30.26","30.18","6","6","6","13","8","20","0.00","2","","54<br />","Moscow (RUS)","Summer"
"58",1996-08-27,"73","60","46","52","48","43","93","67","46","30.42","30.38","30.33","","","","9","2","","0.00","","","7<br />","Moscow (RUS)","Summer"
"59",1996-08-28,"75","62","48","54","50","45","94","68","41","30.48","30.44","30.39","6","6","4","7","1","","0.00","2","Fog-Tornado","218<br />","Moscow (RUS)","Summer"
"60",1996-08-29,"75","62","48","54","50","45","94","68","41","30.48","30.44","30.39","4","4","3","9","3","","0.00","2","Fog","212<br />","Moscow (RUS)","Summer"
"61",1996-08-30,"77","64","51","54","50","48","94","64","36","30.42","30.39","30.33","6","4","4","7","1","","0.00","4","","221<br />","Moscow (RUS)","Summer"
"62",1996-08-31,"78","63","48","52","49","46","94","63","32","30.33","30.32","30.27","6","6","6","7","2","","0.00","1","Fog","28<br />","Moscow (RUS)","Summer"
"63",1996-09-01,"78","64","51","64","50","45","94","64","32","30.33","30.32","30.27","4","3","1","7","2","","0.00","0","Fog","69<br />","Moscow (RUS)","Summer"
"64",1996-09-02,"80","65","50","57","50","46","100","66","30","30.33","30.27","30.21","6","4","1","9","2","","0.00","0","Fog","239<br />","Moscow (RUS)","Summer"
"65",1996-09-03,"82","66","51","63","49","45","88","59","26","30.21","30.12","30.04","4","3","1","13","3","","0.00","0","","227<br />","Moscow (RUS)","Summer"
"66",1996-09-04,"80","66","51","50","48","46","82","59","30","30.04","29.91","29.80","4","4","4","11","3","","0.00","0","","206<br />","Moscow (RUS)","Summer"
"67",1996-09-05,"68","62","55","54","51","48","82","68","56","29.80","29.72","29.65","4","3","3","11","4","","0.00","7","","35<br />","Moscow (RUS)","Summer"
"68",1996-09-06,"62","58","53","55","52","48","94","82","72","29.65","29.62","29.59","6","6","6","9","6","","0.00","7","","8<br />","Moscow (RUS)","Summer"
"69",1996-09-07,"69","62","55","61","56","52","94","87","60","29.62","29.60","29.59","6","4","2","11","8","","0.00","7","Rain","17<br />","Moscow (RUS)","Summer"
"70",1996-09-08,"60","58","55","59","57","55","100","94","88","29.59","29.49","29.39","6","6","3","16","11","","0.00","8","Rain","7<br />","Moscow (RUS)","Summer"
"71",1996-09-09,"55","52","48","55","52","48","100","97","94","29.50","29.40","29.33","6","5","3","13","11","","0.00","8","Rain","353<br />","Moscow (RUS)","Summer"
"72",1996-09-10,"48","46","44","48","45","43","100","96","93","29.65","29.55","29.50","6","5","2","13","9","","0.00","8","Rain","317<br />","Moscow (RUS)","Summer"
"73",1996-09-11,"51","46","42","46","44","43","100","90","76","29.65","29.63","29.62","6","6","6","11","5","","0.00","7","Rain","255<br />","Moscow (RUS)","Summer"
"74",1996-09-12,"59","49","39","48","43","37","100","85","55","29.74","29.67","29.62","6","6","1","9","5","","0.00","4","Fog-Rain","182<br />","Moscow (RUS)","Summer"
"75",1996-09-13,"59","50","41","46","44","39","100","82","59","29.86","29.82","29.74","6","4","0","11","2","","0.00","5","Fog","179<br />","Moscow (RUS)","Summer"
"76",1996-09-14,"53","50","46","52","47","43","100","94","82","29.86","29.63","29.44","6","3","1","20","10","","0.00","8","Rain","71<br />","Moscow (RUS)","Summer"
"77",1996-09-15,"57","55","53","55","54","52","100","97","88","29.47","29.40","29.30","6","3","0","25","10","34","0.00","8","Fog-Rain","76<br />","Moscow (RUS)","Summer"
"78",1996-09-16,"55","50","46","54","48","43","100","93","82","29.89","29.56","29.30","6","6","3","11","6","","0.00","7","Rain","104<br />","Moscow (RUS)","Summer"
"79",1996-09-17,"53","48","42","48","45","43","100","91","77","30.09","30.02","29.89","6","4","0","18","8","","0.00","6","Fog-Rain","32<br />","Moscow (RUS)","Summer"
"80",1996-09-18,"51","46","42","43","41","37","93","79","58","30.09","30.02","29.95","6","6","6","16","10","","0.00","6","","7<br />","Moscow (RUS)","Summer"
"81",1996-09-19,"51","44","37","45","38","30","100","81","58","29.95","29.81","29.71","6","6","6","20","9","27","0.00","6","","291<br />","Moscow (RUS)","Summer"
"82",1996-09-20,"42","38","35","37","32","28","93","78","65","29.86","29.81","29.77","6","6","3","18","11","","0.00","6","Rain","316<br />","Moscow (RUS)","Summer"
"83",1996-09-21,"39","34","30","34","30","28","100","82","70","29.95","29.89","29.83","6","6","6","13","9","","0.00","7","","309<br />","Moscow (RUS)","Summer"
"84",1996-09-22,"44","38","33","37","33","30","93","85","70","30.06","30.02","29.98","6","6","6","13","6","","0.00","5","Rain-Snow","277<br />","Moscow (RUS)","Autumn"
"85",1996-09-23,"53","46","39","41","38","37","93","78","54","30.12","30.07","30.04","6","6","6","20","10","27","0.00","5","Rain","274<br />","Moscow (RUS)","Autumn"
"86",1996-09-24,"57","44","30","43","37","28","100","80","51","30.15","30.13","30.09","6","6","6","11","3","","0.00","0","Fog","247<br />","Moscow (RUS)","Autumn"
"87",1996-09-25,"59","46","32","41","37","28","93","75","45","30.18","30.13","30.09","6","6","4","9","2","","0.00","0","Fog","101<br />","Moscow (RUS)","Autumn"
"88",1996-09-26,"57","47","37","43","39","36","93","77","51","30.09","30.01","29.95","6","4","3","11","7","","0.00","5","Rain","49<br />","Moscow (RUS)","Autumn"
"89",1996-09-27,"53","47","41","45","40","34","93","77","47","30.15","30.02","29.95","6","6","4","18","6","","0.00","7","","17<br />","Moscow (RUS)","Autumn"
"90",1996-09-28,"42","35","28","36","26","19","93","67","39","30.36","30.26","30.15","","","","16","8","","0.00","","","27<br />","Moscow (RUS)","Autumn"
"91",1996-09-29,"42","33","24","30","23","19","93","72","39","30.51","30.45","30.36","","","","11","4","","0.00","","","38<br />","Moscow (RUS)","Autumn"
"92",1996-09-30,"44","34","24","28","23","19","93","66","39","30.48","30.36","30.12","3","3","3","16","6","27","0.00","1","","170<br />","Moscow (RUS)","Autumn"
"93",1996-10-01,"48","42","37","48","40","23","100","90","49","30.12","29.99","29.95","6","6","3","20","15","29","0.00","8","Rain","188<br />","Moscow (RUS)","Autumn"
"94",1996-10-02,"60","53","46","46","40","37","93","67","42","29.95","29.88","29.83","6","6","6","18","14","","0.00","6","","182<br />","Moscow (RUS)","Autumn"
"95",1996-10-03,"50","46","42","48","45","41","100","93","76","29.89","29.86","29.83","6","4","1","18","11","","0.00","8","Rain","197<br />","Moscow (RUS)","Autumn"
"96",1996-10-04,"53","45","37","48","41","32","100","82","54","30.12","30.00","29.89","6","6","6","13","8","","0.00","6","","293<br />","Moscow (RUS)","Autumn"
"97",1996-10-05,"55","42","30","43","34","28","100","77","44","30.24","30.21","30.15","","","","13","5","","0.00","","","209<br />","Moscow (RUS)","Autumn"
"98",1996-10-06,"57","44","32","45","38","32","100","78","51","30.24","30.20","30.15","6","5","4","13","6","","0.00","1","Fog","202<br />","Moscow (RUS)","Autumn"
"99",1996-10-07,"60","52","44","50","45","39","100","80","55","30.15","30.10","30.04","6","6","6","16","9","","0.00","6","","238<br />","Moscow (RUS)","Autumn"
"100",1996-10-08,"51","46","42","50","46","39","100","92","76","30.21","30.13","30.06","6","6","6","11","7","","0.00","8","","271<br />","Moscow (RUS)","Autumn"
"101",1996-10-09,"55","50","46","48","45","39","100","85","62","30.21","30.20","30.15","6","6","6","9","6","","0.00","7","","223<br />","Moscow (RUS)","Autumn"
"102",1996-10-10,"48","44","41","46","43","39","100","92","87","30.18","30.07","29.98","6","4","1","9","5","","0.00","5","","186<br />","Moscow (RUS)","Autumn"
"103",1996-10-11,"51","44","35","46","39","30","100","83","54","30.21","30.02","29.92","6","4","2","16","7","","0.00","6","Rain","266<br />","Moscow (RUS)","Autumn"
"104",1996-10-12,"50","39","28","41","31","27","100","74","46","30.36","30.32","30.21","6","5","4","7","5","","0.00","5","","276<br />","Moscow (RUS)","Autumn"
"105",1996-10-13,"51","42","32","37","30","27","93","70","41","30.33","30.26","30.15","4","4","4","18","7","","0.00","1","","204<br />","Moscow (RUS)","Autumn"
"106",1996-10-14,"44","42","39","45","37","28","100","78","53","30.24","30.17","30.12","6","5","3","16","9","","0.00","7","Rain","243<br />","Moscow (RUS)","Autumn"
"107",1996-10-15,"48","38","28","39","31","27","100","82","53","30.27","30.24","30.18","6","2","0","7","2","","0.00","1","Fog","34<br />","Moscow (RUS)","Autumn"
"108",1996-10-16,"42","40","37","30","27","23","70","61","56","30.21","30.18","30.15","6","6","6","11","8","","0.00","8","Rain","58<br />","Moscow (RUS)","Autumn"
"109",1996-10-17,"41","36","32","39","25","21","93","62","53","30.30","30.27","30.21","6","6","6","11","8","","0.00","6","","88<br />","Moscow (RUS)","Autumn"
"110",1996-10-18,"44","38","32","39","33","25","93","82","65","30.27","30.22","30.18","6","4","1","9","4","","0.00","7","","85<br />","Moscow (RUS)","Autumn"
"111",1996-10-19,"41","39","37","41","38","36","100","94","87","30.21","30.16","30.06","4","3","2","13","10","","0.00","8","Rain","77<br />","Moscow (RUS)","Autumn"
"112",1996-10-20,"50","44","39","48","44","37","100","91","82","30.06","29.93","29.80","6","4","0","11","7","20","0.00","8","Fog-Rain","122<br />","Moscow (RUS)","Autumn"
"113",1996-10-21,"50","47","44","48","46","43","100","95","87","29.80","29.68","29.62","6","2","0","7","5","","0.00","8","Fog-Rain","129<br />","Moscow (RUS)","Autumn"
"114",1996-10-22,"50","48","46","48","47","46","100","97","93","29.86","29.74","29.68","6","5","1","11","8","","0.00","8","Rain","183<br />","Moscow (RUS)","Autumn"
"115",1996-10-23,"48","47","46","48","46","45","100","96","93","30.06","29.98","29.86","6","4","1","11","5","","0.00","7","","17<br />","Moscow (RUS)","Autumn"
"116",1996-10-24,"46","39","32","45","38","28","100","92","81","30.36","30.21","30.06","6","4","1","16","13","","0.00","8","","11<br />","Moscow (RUS)","Autumn"
"117",1996-10-25,"35","30","24","28","27","25","100","90","70","30.45","30.42","30.36","6","6","6","11","8","","0.00","6","","15<br />","Moscow (RUS)","Autumn"
"118",1996-10-26,"35","32","28","32","28","27","100","91","81","30.45","30.37","30.30","6","6","6","7","4","","0.00","7","Snow","341<br />","Moscow (RUS)","Autumn"
"119",1996-10-27,"42","38","33","37","33","28","100","84","61","30.30","30.25","30.18","6","6","6","7","1","","0.00","6","Snow","-1<br />","Moscow (RUS)","Autumn"
"120",1996-10-28,"42","38","33","36","34","30","100","86","70","30.18","30.09","30.04","6","6","4","9","4","","0.00","6","Rain","172<br />","Moscow (RUS)","Autumn"
"121",1996-10-29,"39","34","28","30","26","21","100","82","60","30.04","30.02","29.98","6","5","3","13","9","","0.00","7","","165<br />","Moscow (RUS)","Autumn"
"122",1996-10-30,"37","32","26","36","30","23","93","89","80","29.98","29.87","29.77","6","4","1","11","10","20","0.00","8","Rain-Snow","139<br />","Moscow (RUS)","Autumn"
"123",1996-10-31,"44","40","37","43","40","36","100","93","87","29.74","29.64","29.59","6","5","1","11","7","","0.00","8","Rain","157<br />","Moscow (RUS)","Autumn"
"124",1996-11-01,"41","37","33","39","34","28","100","94","70","29.86","29.77","29.65","6","6","6","13","9","","0.00","6","Rain-Snow","257<br />","Moscow (RUS)","Autumn"
"125",1996-11-02,"33","32","32","34","31","25","100","91","70","29.86","29.70","29.59","6","4","0","13","7","","0.00","7","Fog-Snow","159<br />","Moscow (RUS)","Autumn"
"126",1996-11-03,"41","37","33","39","36","32","100","93","87","29.71","29.66","29.65","6","4","0","9","5","","0.00","8","Fog","146<br />","Moscow (RUS)","Autumn"
"127",1996-11-04,"48","44","39","46","42","34","100","97","81","29.77","29.72","29.62","6","1","0","13","5","","0.00","7","Fog-Rain","147<br />","Moscow (RUS)","Autumn"
"128",1996-11-05,"48","45","42","48","45","41","100","95","93","29.89","29.79","29.68","6","6","6","13","8","","0.00","6","Rain","258<br />","Moscow (RUS)","Autumn"
"129",1996-11-06,"50","46","41","48","45","39","100","95","87","29.89","29.77","29.65","6","4","1","13","7","","0.00","7","Rain","147<br />","Moscow (RUS)","Autumn"
"130",1996-11-07,"44","42","39","43","40","37","100","95","87","29.74","29.67","29.62","6","6","6","13","10","","0.00","6","","185<br />","Moscow (RUS)","Autumn"
"131",1996-11-08,"46","44","41","46","43","39","100","96","93","29.80","29.69","29.65","6","4","2","11","9","","0.00","8","Rain","197<br />","Moscow (RUS)","Autumn"
"132",1996-11-09,"39","34","30","39","33","28","100","94","87","30.24","30.03","29.83","6","6","6","11","7","","0.00","7","Snow","252<br />","Moscow (RUS)","Autumn"
"133",1996-11-10,"37","35","32","36","32","30","100","91","81","30.30","30.27","30.21","6","6","6","11","6","","0.00","7","Rain-Snow","185<br />","Moscow (RUS)","Autumn"
"134",1996-11-11,"37","32","28","36","32","27","100","93","87","30.36","30.28","30.24","6","6","1","13","8","","0.00","7","Fog-Rain-Snow","205<br />","Moscow (RUS)","Autumn"
"135",1996-11-12,"41","34","28","39","34","27","100","92","75","30.39","30.26","30.15","6","2","0","11","7","","0.00","8","Fog-Rain","139<br />","Moscow (RUS)","Autumn"
"136",1996-11-13,"39","36","33","34","32","30","100","88","75","30.15","30.08","30.01","6","6","4","16","10","22","0.00","6","Rain","152<br />","Moscow (RUS)","Autumn"
"137",1996-11-14,"42","38","35","41","39","34","100","94","93","30.15","29.99","29.92","6","4","1","16","12","25","0.00","8","Rain","177<br />","Moscow (RUS)","Autumn"
"138",1996-11-15,"42","42","41","43","41","39","100","97","93","30.42","30.34","30.18","6","3","0","7","4","","0.00","8","Fog-Rain","254<br />","Moscow (RUS)","Autumn"
"139",1996-11-16,"42","40","37","43","38","34","100","92","87","30.39","30.35","30.30","6","4","0","9","5","","0.00","7","Fog-Rain","231<br />","Moscow (RUS)","Autumn"
"140",1996-11-17,"41","38","35","39","38","34","100","94","93","30.30","30.23","30.15","4","3","2","11","9","","0.00","8","Rain","174<br />","Moscow (RUS)","Autumn"
"141",1996-11-18,"39","36","32","37","35","32","100","95","93","30.15","30.04","29.98","6","4","2","16","11","","0.00","8","Rain","176<br />","Moscow (RUS)","Autumn"
"142",1996-11-19,"41","39","37","41","38","36","100","93","87","30.04","30.00","29.95","6","2","0","11","8","","0.00","8","Fog","157<br />","Moscow (RUS)","Autumn"
"143",1996-11-20,"42","40","37","41","38","36","100","93","87","29.98","29.95","29.92","6","4","1","11","9","","0.00","7","Rain","137<br />","Moscow (RUS)","Autumn"
"144",1996-11-21,"46","40","33","46","38","30","100","94","81","29.95","29.84","29.77","6","5","2","13","9","25","0.00","8","Rain","129<br />","Moscow (RUS)","Autumn"
"145",1996-11-22,"48","44","41","46","43","39","100","95","87","29.86","29.82","29.77","6","5","3","13","11","25","0.00","8","Rain","127<br />","Moscow (RUS)","Autumn"
"146",1996-11-23,"39","34","30","39","35","28","100","94","81","30.30","30.04","29.86","6","6","3","13","7","","0.00","7","Rain","210<br />","Moscow (RUS)","Autumn"
"147",1996-11-24,"37","32","28","36","31","27","100","94","87","30.42","30.34","30.21","4","3","1","13","5","","0.00","7","Rain","100<br />","Moscow (RUS)","Autumn"
"148",1996-11-25,"41","39","37","39","35","28","100","87","70","30.21","30.08","29.98","6","5","3","11","9","22","0.00","8","Rain","123<br />","Moscow (RUS)","Autumn"
"149",1996-11-26,"37","34","32","28","23","21","70","61","56","30.04","30.03","29.98","","","","11","8","","0.00","","","112<br />","Moscow (RUS)","Autumn"
"150",1996-11-27,"35","34","32","36","29","23","100","85","65","30.01","29.98","29.95","6","3","0","11","9","","0.00","8","Rain-Snow","115<br />","Moscow (RUS)","Autumn"
"151",1996-11-28,"37","36","35","37","35","34","100","97","93","30.09","30.05","30.01","3","1","0","13","9","","0.00","8","Fog-Rain","102<br />","Moscow (RUS)","Autumn"
"152",1996-11-29,"37","36","35","36","35","34","100","93","87","30.09","30.05","30.04","6","4","2","11","9","","0.00","8","Rain","119<br />","Moscow (RUS)","Autumn"
"153",1996-11-30,"39","37","35","37","37","36","100","95","93","30.24","30.17","30.09","4","2","1","11","7","","0.00","8","Rain","122<br />","Moscow (RUS)","Autumn"
"154",1996-12-01,"39","36","33","37","27","18","100","71","48","30.30","30.26","30.21","6","5","3","11","9","","0.00","7","","118<br />","Moscow (RUS)","Autumn"
"155",1996-12-02,"37","34","32","25","18","16","65","50","45","30.27","30.17","30.09","6","6","6","13","10","22","0.00","8","","122<br />","Moscow (RUS)","Autumn"
"156",1996-12-03,"33","31","30","32","30","28","100","93","87","30.27","30.23","30.18","6","5","2","13","11","27","0.00","8","Rain","125<br />","Moscow (RUS)","Autumn"
"157",1996-12-04,"33","32","32","32","30","28","100","92","87","30.42","30.33","30.27","6","5","3","11","9","","0.00","8","Rain","136<br />","Moscow (RUS)","Autumn"
"158",1996-12-05,"32","29","26","32","28","23","100","93","86","30.48","30.45","30.42","6","5","3","9","6","","0.00","7","","86<br />","Moscow (RUS)","Autumn"
"159",1996-12-06,"32","28","24","27","23","16","93","76","64","30.42","30.39","30.33","6","6","3","11","6","","0.00","6","","112<br />","Moscow (RUS)","Autumn"
"160",1996-12-07,"32","29","26","30","25","18","93","80","64","30.39","30.35","30.30","6","6","6","11","8","","0.00","7","Snow","185<br />","Moscow (RUS)","Autumn"
"161",1996-12-08,"33","32","32","32","27","19","93","82","60","30.42","30.41","30.39","6","6","6","9","6","","0.00","7","","291<br />","Moscow (RUS)","Autumn"
"162",1996-12-09,"32","31","30","30","23","19","93","73","60","30.42","30.31","30.24","6","6","3","13","10","","0.00","8","Snow","238<br />","Moscow (RUS)","Autumn"
"163",1996-12-10,"33","32","32","32","31","30","100","97","93","30.24","30.13","30.04","6","6","3","13","12","","0.00","8","Rain-Snow","246<br />","Moscow (RUS)","Autumn"
"164",1996-12-11,"33","30","28","34","30","19","100","90","69","30.12","30.03","29.98","6","5","2","13","10","","0.00","8","Snow","286<br />","Moscow (RUS)","Autumn"
"165",1996-12-12,"32","28","24","30","20","18","93","76","64","30.18","30.09","29.92","6","6","3","13","7","","0.00","7","Snow","117<br />","Moscow (RUS)","Autumn"
"166",1996-12-13,"32","30","28","30","25","21","93","77","69","29.89","29.77","29.71","6","6","4","22","16","27","0.00","8","Snow","191<br />","Moscow (RUS)","Autumn"
"167",1996-12-14,"33","32","32","32","28","25","93","83","70","29.71","29.62","29.53","6","4","1","20","14","","0.00","8","Rain-Snow","174<br />","Moscow (RUS)","Autumn"
"168",1996-12-15,"33","27","21","32","23","18","93","90","86","29.53","29.39","29.15","6","3","1","13","10","","0.00","7","Snow","318<br />","Moscow (RUS)","Autumn"
"169",1996-12-16,"23","21","19","21","18","14","93","87","74","29.27","29.10","29.03","6","4","1","20","9","","0.00","8","Snow","210<br />","Moscow (RUS)","Autumn"
"170",1996-12-17,"24","22","19","21","18","12","93","86","68","29.39","29.34","29.27","6","4","0","20","14","","0.00","7","Snow","252<br />","Moscow (RUS)","Autumn"
